"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Lumensyvyys maksimi [cm]","Sademäärä maksimi [mm]","Ilman lämpötila maksimi [°C]"
"Espoo Tapiola","2021","10","18","22:00","-1","0","4.1"
"Espoo Tapiola","2021","10","18","23:00","-1","0","3.6"
"Espoo Tapiola","2021","10","19","00:00","-1","0","3.3"
"Espoo Tapiola","2021","10","19","01:00","-1","0","3"
"Espoo Tapiola","2021","10","19","02:00","-1","0","2.2"
"Espoo Tapiola","2021","10","19","03:00","-1","0","1.2"
"Espoo Tapiola","2021","10","19","04:00","-1","0","0.7"
"Espoo Tapiola","2021","10","19","05:00","-1","0","0.2"
"Espoo Tapiola","2021","10","19","06:00","-1","0","-0.4"
"Espoo Tapiola","2021","10","19","07:00","-1","0","-0.6"
"Espoo Tapiola","2021","10","19","08:00","-1","0","-0.8"
"Espoo Tapiola","2021","10","19","09:00","-1","0","-1"
"Espoo Tapiola","2021","10","19","10:00","-1","0","0.1"
"Espoo Tapiola","2021","10","19","11:00","-1","0","2.2"
"Espoo Tapiola","2021","10","19","12:00","-1","0","3.6"
"Espoo Tapiola","2021","10","19","13:00","-1","0","4.4"
"Espoo Tapiola","2021","10","19","14:00","-1","0","4.9"
"Espoo Tapiola","2021","10","19","15:00","-1","0","5.1"
"Espoo Tapiola","2021","10","19","16:00","-1","0","4.9"
"Espoo Tapiola","2021","10","19","17:00","-1","0","4.9"
"Espoo Tapiola","2021","10","19","18:00","-1","0","4"
"Espoo Tapiola","2021","10","19","19:00","-1","0","2.3"
"Espoo Tapiola","2021","10","19","20:00","-1","0","2.2"
"Espoo Tapiola","2021","10","19","21:00","-1","0","5"
"Espoo Tapiola","2021","10","19","22:00","-1","0","5.7"
"Espoo Tapiola","2021","10","19","23:00","-1","0","6"
"Espoo Tapiola","2021","10","20","00:00","-1","0","6.1"
"Espoo Tapiola","2021","10","20","01:00","-1","0","6.3"
"Espoo Tapiola","2021","10","20","02:00","-1","0","6.3"
"Espoo Tapiola","2021","10","20","03:00","-1","0","6.4"
"Espoo Tapiola","2021","10","20","04:00","-1","0","6.5"
"Espoo Tapiola","2021","10","20","05:00","-1","0","6.3"
"Espoo Tapiola","2021","10","20","06:00","-1","0","6.2"
"Espoo Tapiola","2021","10","20","07:00","-1","0","6.1"
"Espoo Tapiola","2021","10","20","08:00","-1","0.23","5.1"
"Espoo Tapiola","2021","10","20","09:00","-1","0.4","5.2"
"Espoo Tapiola","2021","10","20","10:00","-1","0.27","5.4"
"Espoo Tapiola","2021","10","20","11:00","-1","0.48","5.6"
"Espoo Tapiola","2021","10","20","12:00","-1","0.67","6.4"
"Espoo Tapiola","2021","10","20","13:00","-1","0.35","7.2"
"Espoo Tapiola","2021","10","20","14:00","-1","0.23","8"
"Espoo Tapiola","2021","10","20","15:00","-1","0.13","9.3"
"Espoo Tapiola","2021","10","20","16:00","-1","0.12","10.5"
"Espoo Tapiola","2021","10","20","17:00","-1","0.13","11.8"
"Espoo Tapiola","2021","10","20","18:00","-1","0.7","11.9"
"Espoo Tapiola","2021","10","20","19:00","-1","0.33","11.9"
"Espoo Tapiola","2021","10","20","20:00","-1","0.3","11.8"
"Espoo Tapiola","2021","10","20","21:00","-1","0.32","11.5"
"Espoo Tapiola","2021","10","20","22:00","-1","0.13","11.6"
"Espoo Tapiola","2021","10","20","23:00","-1","0.13","11.9"
"Espoo Tapiola","2021","10","21","00:00","-1","0","11.9"
"Espoo Tapiola","2021","10","21","01:00","-1","1.08","11.7"
"Espoo Tapiola","2021","10","21","02:00","-1","0.1","11.9"
"Espoo Tapiola","2021","10","21","03:00","-1","0","12.2"
"Espoo Tapiola","2021","10","21","04:00","-1","0","11.7"
"Espoo Tapiola","2021","10","21","05:00","-1","0","11.5"
"Espoo Tapiola","2021","10","21","06:00","-1","0","10.7"
"Espoo Tapiola","2021","10","21","07:00","-1","0","10.9"
"Espoo Tapiola","2021","10","21","08:00","-1","0","10.6"
"Espoo Tapiola","2021","10","21","09:00","-1","0","10.1"
"Espoo Tapiola","2021","10","21","10:00","-1","0","10.7"
"Espoo Tapiola","2021","10","21","11:00","-1","0","11.2"
"Espoo Tapiola","2021","10","21","12:00","-1","0","11.3"
"Espoo Tapiola","2021","10","21","13:00","-1","0","12.3"
"Espoo Tapiola","2021","10","21","14:00","-1","0","12.5"
"Espoo Tapiola","2021","10","21","15:00","-1","0","12"
"Espoo Tapiola","2021","10","21","16:00","-1","0","11.6"
"Espoo Tapiola","2021","10","21","17:00","-1","0.17","11.3"
"Espoo Tapiola","2021","10","21","18:00","-1","0","10"
"Espoo Tapiola","2021","10","21","19:00","-1","0","10.7"
"Espoo Tapiola","2021","10","21","20:00","-1","1.57","10.6"
"Espoo Tapiola","2021","10","21","21:00","-1","1.22","10.3"
"Espoo Tapiola","2021","10","21","22:00","-1","0.07","10.5"
"Espoo Tapiola","2021","10","21","23:00","-1","0","10.4"
"Espoo Tapiola","2021","10","22","00:00","-1","0","10.2"
"Espoo Tapiola","2021","10","22","01:00","-1","0","10"
"Espoo Tapiola","2021","10","22","02:00","-1","0","9.3"
"Espoo Tapiola","2021","10","22","03:00","-1","0.23","8.8"
"Espoo Tapiola","2021","10","22","04:00","-1","0.18","8.5"
"Espoo Tapiola","2021","10","22","05:00","-1","0.22","8.3"
"Espoo Tapiola","2021","10","22","06:00","-1","0.12","7.6"
"Espoo Tapiola","2021","10","22","07:00","-1","0.13","6.5"
"Espoo Tapiola","2021","10","22","08:00","-1","0.1","6.2"
"Espoo Tapiola","2021","10","22","09:00","-1","0.07","6.2"
"Espoo Tapiola","2021","10","22","10:00","-1","0.07","5.9"
"Espoo Tapiola","2021","10","22","11:00","0","0.03","6.1"
"Espoo Tapiola","2021","10","22","12:00","0","0","6.2"
"Espoo Tapiola","2021","10","22","13:00","0","0","6.6"
"Espoo Tapiola","2021","10","22","14:00","0","0","6.6"
"Espoo Tapiola","2021","10","22","15:00","0","0","6.6"
"Espoo Tapiola","2021","10","22","16:00","0","0","6.8"
"Espoo Tapiola","2021","10","22","17:00","0","0.12","6.8"
"Espoo Tapiola","2021","10","22","18:00","0","0.17","5.7"
"Espoo Tapiola","2021","10","22","19:00","0","0.18","5.5"
"Espoo Tapiola","2021","10","22","20:00","0","0.07","5.3"
"Espoo Tapiola","2021","10","22","21:00","0","0","5.2"
"Espoo Tapiola","2021","10","22","22:00","0","0.13","5"
"Espoo Tapiola","2021","10","22","23:00","0","0.15","4.5"
"Espoo Tapiola","2021","10","23","00:00","0","0.07","4"
"Espoo Tapiola","2021","10","23","01:00","0","0.07","3.4"
"Espoo Tapiola","2021","10","23","02:00","0","0","2.8"
"Espoo Tapiola","2021","10","23","03:00","0","0.12","2.3"
"Espoo Tapiola","2021","10","23","04:00","0","0.03","1.9"
"Espoo Tapiola","2021","10","23","05:00","0","0.12","1.7"
"Espoo Tapiola","2021","10","23","06:00","0","0","1.6"
"Espoo Tapiola","2021","10","23","07:00","0","0","1.7"
"Espoo Tapiola","2021","10","23","08:00","0","0","1.9"
"Espoo Tapiola","2021","10","23","09:00","0","0.07","1.9"
"Espoo Tapiola","2021","10","23","10:00","0","0.05","2.2"
"Espoo Tapiola","2021","10","23","11:00","0","0","2.7"
"Espoo Tapiola","2021","10","23","12:00","0","0","3"
"Espoo Tapiola","2021","10","23","13:00","0","0","3.6"
"Espoo Tapiola","2021","10","23","14:00","0","0","3.9"
"Espoo Tapiola","2021","10","23","15:00","0","0","3.7"
"Espoo Tapiola","2021","10","23","16:00","0","0","3.5"
"Espoo Tapiola","2021","10","23","17:00","0","0","3.3"
"Espoo Tapiola","2021","10","23","18:00","0","0","2.9"
"Espoo Tapiola","2021","10","23","19:00","0","0","2.3"
"Espoo Tapiola","2021","10","23","20:00","0","0","1.5"
"Espoo Tapiola","2021","10","23","21:00","0","0","1.4"
"Espoo Tapiola","2021","10","23","22:00","0","0","1.3"
"Espoo Tapiola","2021","10","23","23:00","0","0","0.9"
"Espoo Tapiola","2021","10","24","00:00","0","0","0.8"
"Espoo Tapiola","2021","10","24","01:00","0","0","0.8"
"Espoo Tapiola","2021","10","24","02:00","0","0","0.6"
"Espoo Tapiola","2021","10","24","03:00","0","0","0.5"
"Espoo Tapiola","2021","10","24","04:00","0","0","0"
"Espoo Tapiola","2021","10","24","05:00","0","0","-1.1"
"Espoo Tapiola","2021","10","24","06:00","0","0","-1.4"
"Espoo Tapiola","2021","10","24","07:00","0","0","-1.6"
"Espoo Tapiola","2021","10","24","08:00","0","0","-2.3"
"Espoo Tapiola","2021","10","24","09:00","0","0","-2.4"
"Espoo Tapiola","2021","10","24","10:00","0","0","-1.2"
"Espoo Tapiola","2021","10","24","11:00","0","0","0.2"
"Espoo Tapiola","2021","10","24","12:00","0","0","0.7"
"Espoo Tapiola","2021","10","24","13:00","0","0","2.5"
"Espoo Tapiola","2021","10","24","14:00","0","0","3.2"
"Espoo Tapiola","2021","10","24","15:00","0","0","3.5"
"Espoo Tapiola","2021","10","24","16:00","0","0","3.9"
"Espoo Tapiola","2021","10","24","17:00","0","0","4.4"
"Espoo Tapiola","2021","10","24","18:00","0","0.05","4.5"
"Espoo Tapiola","2021","10","24","19:00","0","0.08","4.3"
"Espoo Tapiola","2021","10","24","20:00","0","0.05","5.4"
"Espoo Tapiola","2021","10","24","21:00","0","0.13","5.9"
"Espoo Tapiola","2021","10","24","22:00","0","0.18","6.5"
"Espoo Tapiola","2021","10","24","23:00","0","0.22","7.1"
"Espoo Tapiola","2021","10","25","00:00","0","0.13","7.6"
"Espoo Tapiola","2021","10","25","01:00","0","0.07","8.1"
"Espoo Tapiola","2021","10","25","02:00","0","0.07","8.3"
"Espoo Tapiola","2021","10","25","03:00","0","0.05","9"
"Espoo Tapiola","2021","10","25","04:00","0","0","9.4"
"Espoo Tapiola","2021","10","25","05:00","0","0","9.4"
"Espoo Tapiola","2021","10","25","06:00","0","0.05","9.4"
"Espoo Tapiola","2021","10","25","07:00","0","0","9.3"
"Espoo Tapiola","2021","10","25","08:00","0","0","9.3"
"Espoo Tapiola","2021","10","25","09:00","0","0","9.3"
"Espoo Tapiola","2021","10","25","10:00","0","0","9.3"
"Espoo Tapiola","2021","10","25","11:00","0","0","9.6"
"Espoo Tapiola","2021","10","25","12:00","0","0","9.8"
"Espoo Tapiola","2021","10","25","13:00","0","0","10.1"
"Espoo Tapiola","2021","10","25","14:00","0","0","10.3"
"Espoo Tapiola","2021","10","25","15:00","0","0","10.4"
"Espoo Tapiola","2021","10","25","16:00","0","0","9.8"
"Espoo Tapiola","2021","10","25","17:00","0","0","9.5"
"Espoo Tapiola","2021","10","25","18:00","0","0","9.4"
"Espoo Tapiola","2021","10","25","19:00","0","0","9.2"
"Espoo Tapiola","2021","10","25","20:00","0","0","9.2"
"Espoo Tapiola","2021","10","25","21:00","0","0","9.3"
"Espoo Tapiola","2021","10","25","22:00","0","0","9.2"
"Espoo Tapiola","2021","10","25","23:00","0","0","9.1"
"Espoo Tapiola","2021","10","26","00:00","0","0","9.1"
"Espoo Tapiola","2021","10","26","01:00","0","0","9"
"Espoo Tapiola","2021","10","26","02:00","0","0","8.9"
"Espoo Tapiola","2021","10","26","03:00","0","0","8.1"
"Espoo Tapiola","2021","10","26","04:00","0","0","7.2"
"Espoo Tapiola","2021","10","26","05:00","0","0","7.7"
"Espoo Tapiola","2021","10","26","06:00","0","0","8.1"
"Espoo Tapiola","2021","10","26","07:00","0","0","8.1"
"Espoo Tapiola","2021","10","26","08:00","0","0","8.5"
"Espoo Tapiola","2021","10","26","09:00","0","0","8.5"
"Espoo Tapiola","2021","10","26","10:00","0","0","9.3"
"Espoo Tapiola","2021","10","26","11:00","0","0","9.7"
"Espoo Tapiola","2021","10","26","12:00","0","0","9.6"
"Espoo Tapiola","2021","10","26","13:00","0","0","10"
"Espoo Tapiola","2021","10","26","14:00","0","0","10"
"Espoo Tapiola","2021","10","26","15:00","0","0","9.9"
"Espoo Tapiola","2021","10","26","16:00","0","0","10"
"Espoo Tapiola","2021","10","26","17:00","0","0","9.5"
"Espoo Tapiola","2021","10","26","18:00","0","0","9.4"
"Espoo Tapiola","2021","10","26","19:00","0","0","9.4"
"Espoo Tapiola","2021","10","26","20:00","0","0","9.2"
"Espoo Tapiola","2021","10","26","21:00","0","0.07","8.7"
"Espoo Tapiola","2021","10","26","22:00","0","0.05","8.7"
"Espoo Tapiola","2021","10","26","23:00","0","0.37","8.9"
"Espoo Tapiola","2021","10","27","00:00","0","0.22","8.8"
"Espoo Tapiola","2021","10","27","01:00","0","0","8.6"
"Espoo Tapiola","2021","10","27","02:00","0","0","8.5"
"Espoo Tapiola","2021","10","27","03:00","0","0","8.2"
"Espoo Tapiola","2021","10","27","04:00","0","0","8.2"
"Espoo Tapiola","2021","10","27","05:00","0","0","7.6"
"Espoo Tapiola","2021","10","27","06:00","0","0","7.5"
"Espoo Tapiola","2021","10","27","07:00","0","0","7.1"
"Espoo Tapiola","2021","10","27","08:00","0","0","7"
"Espoo Tapiola","2021","10","27","09:00","0","0","6.8"
"Espoo Tapiola","2021","10","27","10:00","0","0","6.8"
"Espoo Tapiola","2021","10","27","11:00","0","0","7.2"
"Espoo Tapiola","2021","10","27","12:00","0","0","8"
"Espoo Tapiola","2021","10","27","13:00","0","0","8.5"
"Espoo Tapiola","2021","10","27","14:00","0","0","8.7"
"Espoo Tapiola","2021","10","27","15:00","0","0","8.7"
"Espoo Tapiola","2021","10","27","16:00","0","0.23","8.9"
"Espoo Tapiola","2021","10","27","17:00","0","0.33","8.5"
"Espoo Tapiola","2021","10","27","18:00","0","0.33","7.9"
"Espoo Tapiola","2021","10","27","19:00","0","0.37","8.2"
"Espoo Tapiola","2021","10","27","20:00","0","0.18","9.2"
"Espoo Tapiola","2021","10","27","21:00","0","0","9.7"
"Espoo Tapiola","2021","10","27","22:00","0","0","9.6"
"Espoo Tapiola","2021","10","27","23:00","0","0","9.5"
"Espoo Tapiola","2021","10","28","00:00","0","0","9.1"
"Espoo Tapiola","2021","10","28","01:00","0","0","8.8"
"Espoo Tapiola","2021","10","28","02:00","0","0","8.5"
"Espoo Tapiola","2021","10","28","03:00","0","0","8.1"
"Espoo Tapiola","2021","10","28","04:00","0","0","7.9"
"Espoo Tapiola","2021","10","28","05:00","0","0","7.2"
"Espoo Tapiola","2021","10","28","06:00","0","0","6.6"
"Espoo Tapiola","2021","10","28","07:00","0","0","5.8"
"Espoo Tapiola","2021","10","28","08:00","0","0","4"
"Espoo Tapiola","2021","10","28","09:00","0","0","3.2"
"Espoo Tapiola","2021","10","28","10:00","0","0","4.4"
"Espoo Tapiola","2021","10","28","11:00","0","0","6.1"
"Espoo Tapiola","2021","10","28","12:00","0","0","8.1"
"Espoo Tapiola","2021","10","28","13:00","0","0","8.7"
"Espoo Tapiola","2021","10","28","14:00","0","0","8.9"
"Espoo Tapiola","2021","10","28","15:00","0","0","9.1"
"Espoo Tapiola","2021","10","28","16:00","0","0","9.2"
"Espoo Tapiola","2021","10","28","17:00","0","0.08","9.2"
"Espoo Tapiola","2021","10","28","18:00","0","0.1","9.4"
"Espoo Tapiola","2021","10","28","19:00","0","0.18","9.9"
"Espoo Tapiola","2021","10","28","20:00","0","0.25","10.3"
"Espoo Tapiola","2021","10","28","21:00","0","0.22","11.1"
"Espoo Tapiola","2021","10","28","22:00","0","0.07","11"
"Espoo Tapiola","2021","10","28","23:00","0","0","10.9"
"Espoo Tapiola","2021","10","29","00:00","0","0","10.7"
"Espoo Tapiola","2021","10","29","01:00","0","0","10.8"
"Espoo Tapiola","2021","10","29","02:00","0","0","10.9"
"Espoo Tapiola","2021","10","29","03:00","0","0","10.8"
"Espoo Tapiola","2021","10","29","04:00","0","0","10.6"
"Espoo Tapiola","2021","10","29","05:00","0","0","10.5"
"Espoo Tapiola","2021","10","29","06:00","0","0","10.3"
"Espoo Tapiola","2021","10","29","07:00","0","0","10.3"
"Espoo Tapiola","2021","10","29","08:00","0","0","10.3"
"Espoo Tapiola","2021","10","29","09:00","0","0","10.2"
"Espoo Tapiola","2021","10","29","10:00","0","0","10.2"
"Espoo Tapiola","2021","10","29","11:00","0","0","10.4"
"Espoo Tapiola","2021","10","29","12:00","0","0","11"
"Espoo Tapiola","2021","10","29","13:00","0","0","11.2"
"Espoo Tapiola","2021","10","29","14:00","0","0","11.3"
"Espoo Tapiola","2021","10","29","15:00","0","0","11.3"
"Espoo Tapiola","2021","10","29","16:00","0","0","11"
"Espoo Tapiola","2021","10","29","17:00","0","0","10.7"
"Espoo Tapiola","2021","10","29","18:00","0","0","10.6"
"Espoo Tapiola","2021","10","29","19:00","0","0","10.4"
"Espoo Tapiola","2021","10","29","20:00","0","0","9.6"
"Espoo Tapiola","2021","10","29","21:00","0","0","8.6"
"Espoo Tapiola","2021","10","29","22:00","0","0","8.4"
"Espoo Tapiola","2021","10","29","23:00","0","0","9.1"
"Espoo Tapiola","2021","10","30","00:00","0","0","9.5"
"Espoo Tapiola","2021","10","30","01:00","0","0","9.9"
"Espoo Tapiola","2021","10","30","02:00","0","0","9.9"
"Espoo Tapiola","2021","10","30","03:00","0","0","9.7"
"Espoo Tapiola","2021","10","30","04:00","0","0","9.6"
"Espoo Tapiola","2021","10","30","05:00","0","0","9.4"
"Espoo Tapiola","2021","10","30","06:00","0","0","9.3"
"Espoo Tapiola","2021","10","30","07:00","0","0","9.3"
"Espoo Tapiola","2021","10","30","08:00","0","0","9.2"
"Espoo Tapiola","2021","10","30","09:00","0","0","9"
"Espoo Tapiola","2021","10","30","10:00","0","0","8.9"
"Espoo Tapiola","2021","10","30","11:00","0","0","9.1"
"Espoo Tapiola","2021","10","30","12:00","0","0","9"
"Espoo Tapiola","2021","10","30","13:00","0","0","8.9"
"Espoo Tapiola","2021","10","30","14:00","0","0","8.7"
"Espoo Tapiola","2021","10","30","15:00","0","0","8.8"
"Espoo Tapiola","2021","10","30","16:00","0","0","8.8"
"Espoo Tapiola","2021","10","30","17:00","0","0","8.7"
"Espoo Tapiola","2021","10","30","18:00","0","0","8"
"Espoo Tapiola","2021","10","30","19:00","0","0","7.1"
"Espoo Tapiola","2021","10","30","20:00","0","0","8.5"
"Espoo Tapiola","2021","10","30","21:00","0","0","9"
"Espoo Tapiola","2021","10","30","22:00","0","0","9.1"
"Espoo Tapiola","2021","10","30","23:00","0","0","9.2"
"Espoo Tapiola","2021","10","31","00:00","0","0","9.3"
"Espoo Tapiola","2021","10","31","01:00","0","0","9.3"
"Espoo Tapiola","2021","10","31","02:00","0","0","9.5"
"Espoo Tapiola","2021","10","31","03:00","0","0","9.5"
"Espoo Tapiola","2021","10","31","04:00","0","0","8.8"
"Espoo Tapiola","2021","10","31","05:00","0","0","8.4"
"Espoo Tapiola","2021","10","31","06:00","0","0","8.1"
"Espoo Tapiola","2021","10","31","07:00","0","0","7.8"
"Espoo Tapiola","2021","10","31","08:00","0","0","7.3"
"Espoo Tapiola","2021","10","31","09:00","0","0","7.4"
"Espoo Tapiola","2021","10","31","10:00","0","0","8.1"
"Espoo Tapiola","2021","10","31","11:00","0","0","8"
"Espoo Tapiola","2021","10","31","12:00","0","0","8.4"
"Espoo Tapiola","2021","10","31","13:00","0","0","8.5"
"Espoo Tapiola","2021","10","31","14:00","0","0","8.8"
"Espoo Tapiola","2021","10","31","15:00","0","0","9.1"
"Espoo Tapiola","2021","10","31","16:00","0","0","9.2"
"Espoo Tapiola","2021","10","31","17:00","0","0","9"
"Espoo Tapiola","2021","10","31","18:00","0","0","9.5"
"Espoo Tapiola","2021","10","31","19:00","0","0","9.6"
"Espoo Tapiola","2021","10","31","20:00","0","0","9.6"
"Espoo Tapiola","2021","10","31","21:00","0","0","9.9"
"Espoo Tapiola","2021","10","31","22:00","0","0","10.4"
"Espoo Tapiola","2021","10","31","23:00","0","0","10.3"
"Espoo Tapiola","2021","11","1","00:00","0","0","10.1"
"Espoo Tapiola","2021","11","1","01:00","0","0","9.7"
"Espoo Tapiola","2021","11","1","02:00","0","0","8.5"
"Espoo Tapiola","2021","11","1","03:00","0","0","7.7"
"Espoo Tapiola","2021","11","1","04:00","0","0","7.3"
"Espoo Tapiola","2021","11","1","05:00","0","0","7.7"
"Espoo Tapiola","2021","11","1","06:00","0","0","7.6"
"Espoo Tapiola","2021","11","1","07:00","0","0","8.8"
"Espoo Tapiola","2021","11","1","08:00","0","0","9.1"
"Espoo Tapiola","2021","11","1","09:00","0","0","9.2"
"Espoo Tapiola","2021","11","1","10:00","0","0","9.5"
"Espoo Tapiola","2021","11","1","11:00","0","0","10.1"
"Espoo Tapiola","2021","11","1","12:00","0","0","10.5"
"Espoo Tapiola","2021","11","1","13:00","0","0","10.6"
"Espoo Tapiola","2021","11","1","14:00","0","0","10.8"
"Espoo Tapiola","2021","11","1","15:00","0","0","11.1"
"Espoo Tapiola","2021","11","1","16:00","0","0","10.4"
"Espoo Tapiola","2021","11","1","17:00","0","0","10.3"
"Espoo Tapiola","2021","11","1","18:00","0","0","10.1"
"Espoo Tapiola","2021","11","1","19:00","0","0","9.4"
"Espoo Tapiola","2021","11","1","20:00","0","0","8.8"
"Espoo Tapiola","2021","11","1","21:00","0","0","8.1"
"Espoo Tapiola","2021","11","1","22:00","0","0","7.8"
"Espoo Tapiola","2021","11","1","23:00","0","0","7.6"
"Espoo Tapiola","2021","11","2","00:00","0","0","7.7"
"Espoo Tapiola","2021","11","2","01:00","0","0","7.5"
"Espoo Tapiola","2021","11","2","02:00","0","0","7.3"
"Espoo Tapiola","2021","11","2","03:00","0","0","7.2"
"Espoo Tapiola","2021","11","2","04:00","0","0","7"
"Espoo Tapiola","2021","11","2","05:00","0","0","6.8"
"Espoo Tapiola","2021","11","2","06:00","0","0","6.5"
"Espoo Tapiola","2021","11","2","07:00","0","0","6.4"
"Espoo Tapiola","2021","11","2","08:00","0","0","6.3"
"Espoo Tapiola","2021","11","2","09:00","0","0","6.6"
"Espoo Tapiola","2021","11","2","10:00","0","0","7.1"
"Espoo Tapiola","2021","11","2","11:00","0","0","7.6"
"Espoo Tapiola","2021","11","2","12:00","0","0","7.9"
"Espoo Tapiola","2021","11","2","13:00","0","0","8.1"
"Espoo Tapiola","2021","11","2","14:00","0","0","8.3"
"Espoo Tapiola","2021","11","2","15:00","0","0","8.4"
"Espoo Tapiola","2021","11","2","16:00","0","0","8.3"
"Espoo Tapiola","2021","11","2","17:00","0","0","8.2"
"Espoo Tapiola","2021","11","2","18:00","0","0","8.3"
